	ID	quota sec	word	previous + word	first_letter	strategy	order_letter	order_whole_test	frequency	pause	VP	VS	N of words	N of words_P	N of words_O	N of words_S	mean pause	type	strategy_name	strategy_paper_name
68	pr_B_1	1	объехал	['объел', 'объехал']	о	3	4	22	4.2	0.9			54	18	16	20	2.68627451	senior academics	semantic-field strategy	S3
69	pr_B_1	1	обул	['объехал', 'обул']	о	3	5	23	3.6	3.62	1.0	1.0	54	18	16	20	2.68627451	senior academics	semantic-field strategy	S3
70	pr_B_1	1	обманул	['обул', 'обманул']	о	3	6	24	31.2	1.08			54	18	16	20	2.68627451	senior academics	semantic-field strategy	S3
71	pr_B_1	1	обмудсмен	['обманул', 'обмудсмен', '']	о	1	7	25	1.2	5.18	1.0	1.0	54	18	16	20	2.68627451	senior academics	phonetic strategy	S1
72	pr_B_1	2	ом	['обмудсмен', 'ом']	о	1	8	26	3.1	4.66	1.0	1.0	54	18	16	20	2.68627451	senior academics	phonetic strategy	S1
73	pr_B_1	2	оса	['ом', 'оса']	о	8	9	27	3.2	1.22	1.0		54	18	16	20	2.68627451	senior academics	individual association strategy	S4
74	pr_B_1	2	око	['оса', 'око']	о	8	10	28	13.3	6.18	1.0	1.0	54	18	16	20	2.68627451	senior academics	individual association strategy	S4
75	pr_B_1	2	огород	['око', 'огород']	о	1	11	29	28.2	2.53	1.0	1.0	54	18	16	20	2.68627451	senior academics	phonetic strategy	S1
76	pr_B_1	2	окорок	['огород', 'окорок']	о	1	12	30	2.2	1.51			54	18	16	20	2.68627451	senior academics	phonetic strategy	S1
77	pr_B_1	3	окрошка	['окорок', 'окрошка']	о	1	13	31	0.9	2.06			54	18	16	20	2.68627451	senior academics	phonetic strategy	S1
78	pr_B_1	3	отмерил	['окрошка', 'отмерил']	о	1	14	32	2.6	4.41	1.0		54	18	16	20	2.68627451	senior academics	phonetic strategy	S1
79	pr_B_1	3	обматерил	['отмерил', 'обматерил']	о	1	15	33	0.5	0.71			54	18	16	20	2.68627451	senior academics	phonetic strategy	S1
80	pr_B_1	3	оградил	['обматерил', 'оградил']	о	3а	16	34	5.5	7.76	1.0	1.0	54	18	16	20	2.68627451	senior academics	semantic-field strategy	S3
81	pr_B_1	1	сержант		с	nan	1	35	34.2				54	18	16	20	2.68627451	senior academics		
82	pr_B_1	1	сапер	['сержант', 'сапер']	с	3	2	36	4.8	0.87			54	18	16	20	2.68627451	senior academics	semantic-field strategy	S3
83	pr_B_1	1	сиплый	['сапер', 'сиплый']	с	1	3	37	2.5	1.78			54	18	16	20	2.68627451	senior academics	phonetic strategy	S1
84	pr_B_1	1	сома	['сиплый', 'сома']	с	4	4	38	1.5	2.9		1.0	54	18	16	20	2.68627451	senior academics	semantic-field strategy	S3
85	pr_B_1	1	соматика	['сома', 'соматика']	с	2	5	39	0.05	0.42			54	18	16	20	2.68627451	senior academics	derivative strategy	S2
86	pr_B_1	1	сердитый	['соматика', 'сердитый']	с	8	6	40	7.8	4.16		1.0	54	18	16	20	2.68627451	senior academics	individual association strategy	S4
87	pr_B_1	1	серый	['сердитый', 'серый']	с	1	7	41	96.1	0.77			54	18	16	20	2.68627451	senior academics	phonetic strategy	S1
88	pr_B_1	2	сопромат	['серый', 'сопромат']	с	8	8	42	0.8	2.43			54	18	16	20	2.68627451	senior academics	individual association strategy	S4
89	pr_B_1	2	сова	['сопромат', 'сова']	с	8	9	43	8.5	2.96		1.0	54	18	16	20	2.68627451	senior academics	individual association strategy	S4
90	pr_B_1	2	светлый	['сова', 'светлый']	с	8	10	44	90.5	0.88			54	18	16	20	2.68627451	senior academics	individual association strategy	S4
91	pr_B_1	2	скоро	['светлый', 'скоро']	с	8	11	45	167.3	5.75			54	18	16	20	2.68627451	senior academics	individual association strategy	S4
92	pr_B_1	2	сорока	['скоро', 'сорока']	с	1	12	46	5.8	1.63			54	18	16	20	2.68627451	senior academics	phonetic strategy	S1
93	pr_B_1	2	самострел	['сорока', 'самострел']	с	8	13	47	0.7	3.64		1.0	54	18	16	20	2.68627451	senior academics	individual association strategy	S4
94	pr_B_1	3	сам	['самострел', 'сам']	с	3а	14	48	1986.3	1.76			54	18	16	20	2.68627451	senior academics	semantic-field strategy	S3
95	pr_B_1	3	само	['сам', 'само']	с	3а	15	49		1.4			54	18	16	20	2.68627451	senior academics	semantic-field strategy	S3
96	pr_B_1	3	себя	['само', 'себя']	с	3а	16	50	2272.8	3.78		1.0	54	18	16	20	2.68627451	senior academics	semantic-field strategy	S3
97	pr_B_1	3	себялюбие	['себя', 'себялюбие']	с	3а	17	51	0.8	0.01			54	18	16	20	2.68627451	senior academics	semantic-field strategy	S3
98	pr_B_1	3	скорость	['себялюбие', 'скорость']	с	8	18	52	105.2	4.25		1.0	54	18	16	20	2.68627451	senior academics	individual association strategy	S4
99	pr_B_1	3	смерть	['скорость', 'смерть']	с	8	19	53	284.1	2.92		1.0	54	18	16	20	2.68627451	senior academics	individual association strategy	S4
100	pr_B_1	3	смелость	['смерть', 'смелость']	с	7	20	54	14.6	5.5			54	18	16	20	2.68627451	senior academics	semantic-field strategy	S3
101	pr_V_1	1	папа		п	nan	1	1	143.4				60	19	17	24	2.068070175	senior academics		
102	pr_V_1	1	правило	['папа', 'правило']	п	8	2	2	258.8	0.01			60	19	17	24	2.068070175	senior academics	individual association strategy	S4
103	pr_V_1	1	периметр	['правило', 'периметр']	п	3а	3	3	5.8	0.01			60	19	17	24	2.068070175	senior academics	semantic-field strategy	S3
104	pr_V_1	1	половина	['периметр', 'половина']	п	3а	4	4	158.8	1.31			60	19	17	24	2.068070175	senior academics	semantic-field strategy	S3
105	pr_V_1	1	помост	['половина', 'помост']	п	8	5	5	4.0	0.01			60	19	17	24	2.068070175	senior academics	individual association strategy	S4
106	pr_V_1	1	пододеяльник	['помост', 'пододеяльник']	п	8	6	6	1.2	2.97			60	19	17	24	2.068070175	senior academics	individual association strategy	S4
107	pr_V_1	1	подушка	['пододеяльник', 'подушка']	п	3	7	7	39.5	2.87			60	19	17	24	2.068070175	senior academics	semantic-field strategy	S3
108	pr_V_1	1	примечательный	['подушка', 'примечательный']	п	8	8	8	8.6	2.28			60	19	17	24	2.068070175	senior academics	individual association strategy	S4
109	pr_V_1	1	поворот	['примечательный', 'поворот']	п	8	9	9	55.3	1.91			60	19	17	24	2.068070175	senior academics	individual association strategy	S4
110	pr_V_1	2	практика	['поворот', 'практика']	п	8	10	10	120.7	2.92			60	19	17	24	2.068070175	senior academics	individual association strategy	S4
111	pr_V_1	2	переливы	['практика', 'переливы']	п	8	11	11	2.6	13.67			60	19	17	24	2.068070175	senior academics	individual association strategy	S4
112	pr_V_1	3	прекрасный	['переливы', 'прекрасный']	п	8	12	12	148.4	1.51			60	19	17	24	2.068070175	senior academics	individual association strategy	S4
113	pr_V_1	3	помощь	['прекрасный', 'помощь']	п	8	13	13	300.1	0.94			60	19	17	24	2.068070175	senior academics	individual association strategy	S4
114	pr_V_1	3	подобный	['помощь', 'подобный']	п	8	14	14	301.6	1.51			60	19	17	24	2.068070175	senior academics	individual association strategy	S4
115	pr_V_1	3	правильный	['подобный', 'правильный']	п	8	15	15	92.4	2.33			60	19	17	24	2.068070175	senior academics	individual association strategy	S4
116	pr_V_1	3	предполагающий	['правильный', 'предполагающий']	п	3а	16	16	74.1	2.48			60	19	17	24	2.068070175	senior academics	semantic-field strategy	S3
117	pr_V_1	3	предвосхищающий	['предполагающий', 'предвосхищающий']	п	3а	17	17	1.2	5.33			60	19	17	24	2.068070175	senior academics	semantic-field strategy	S3
118	pr_V_1	3	принимающий	['предвосхищающий', 'принимающий']	п	3а	18	18	207.7	0.82			60	19	17	24	2.068070175	senior academics	semantic-field strategy	S3
119	pr_V_1	3	позволяющий	['принимающий', 'позволяющий']	п	3а	19	19	194.3	0.86			60	19	17	24	2.068070175	senior academics	semantic-field strategy	S3
120	pr_V_1	1	определенный		о	nan	1	20	161.2				60	19	17	24	2.068070175	senior academics		
121	pr_V_1	1	объективный	['определенный', 'объективный']	о	6	2	21	39.6	0.01			60	19	17	24	2.068070175	senior academics	semantic-field strategy	S3
122	pr_V_1	1	отличный	['объективный', 'отличный']	о	3а	3	22	50.7	0.83			60	19	17	24	2.068070175	senior academics	semantic-field strategy	S3
123	pr_V_1	1	оспариваемый	['отличный', 'оспариваемый']	о	3а	4	23	7.4	1.27			60	19	17	24	2.068070175	senior academics	semantic-field strategy	S3
124	pr_V_1	1	относительный	['оспариваемый', 'относительный']	о	3а	5	24	19.3	0.32			60	19	17	24	2.068070175	senior academics	semantic-field strategy	S3
125	pr_V_1	1	окончательный	['относительный', 'окончательный']	о	3а	6	25	35.6	1.63			60	19	17	24	2.068070175	senior academics	semantic-field strategy	S3
126	pr_V_1	1	окрошка	['окончательный', 'окрошка']	о	8	7	26	0.9	1.38			60	19	17	24	2.068070175	senior academics	individual association strategy	S4
127	pr_V_1	1	оккультный	['окрошка', 'оккультный']	о	8	8	27	1.4	2.0			60	19	17	24	2.068070175	senior academics	individual association strategy	S4
128	pr_V_1	2	опытный	['оккультный', 'опытный']	о	8	9	28	51.1	4.24			60	19	17	24	2.068070175	senior academics	individual association strategy	S4
129	pr_V_1	2	относительный	['опытный', 'относительный']	о	8	10	29	19.3	0.89			60	19	17	24	2.068070175	senior academics	individual association strategy	S4
130	pr_V_1	2	очищенный	['относительный', 'очищенный']	о	8	11	30	20.3	2.93			60	19	17	24	2.068070175	senior academics	individual association strategy	S4
131	pr_V_1	3	обворожительный	['очищенный', 'обворожительный']	о	8	12	31	1.5	2.65			60	19	17	24	2.068070175	senior academics	individual association strategy	S4
132	pr_V_1	3	опасный	['обворожительный', 'опасный']	о	8	13	32	95.7	8.16			60	19	17	24	2.068070175	senior academics	individual association strategy	S4
133	pr_V_1	3	отменяющий	['опасный', 'отменяющий']	о	8	14	33	8.7	5.28			60	19	17	24	2.068070175	senior academics	individual association strategy	S4
134	pr_V_1	3	определяющий	['отменяющий', 'определяющий']	о	8	15	34	2.3	3.0			60	19	17	24	2.068070175	senior academics	individual association strategy	S4
135	pr_V_1	3	огромный	['определяющий', 'огромный']	о	8	16	35	272.1	2.13			60	19	17	24	2.068070175	senior academics	individual association strategy	S4
136	pr_V_1	3	осветительный	['огромный', 'осветительный']	о	8	17	36	1.8	3.49			60	19	17	24	2.068070175	senior academics	individual association strategy	S4
137	pr_V_1	1	серьёзный		с	nan	1	37	173.0				60	19	17	24	2.068070175	senior academics		
138	pr_V_1	1	сердитый	['серьёзный', 'сердитый']	с	7	2	38	7.8	0.01			60	19	17	24	2.068070175	senior academics	semantic-field strategy	S3
139	pr_V_1	1	Сергей	['сердитый', 'Сергей']	с	8	3	39	209.5	0.01			60	19	17	24	2.068070175	senior academics	individual association strategy	S4
140	pr_V_1	1	собранный	['Сергей', 'собранный']	с	8	4	40	4.1	0.15			60	19	17	24	2.068070175	senior academics	individual association strategy	S4
141	pr_V_1	1	совершенный	['собранный', 'совершенный']	с	7	5	41	27.1	0.15			60	19	17	24	2.068070175	senior academics	semantic-field strategy	S3
142	pr_V_1	1	стереотипный	['совершенный', 'стереотипный']	с	6	6	42	1.5	0.88			60	19	17	24	2.068070175	senior academics	semantic-field strategy	S3
143	pr_V_1	1	семантический	['стереотипный', 'семантический']	с	4	7	43	11.6	1.08			60	19	17	24	2.068070175	senior academics	semantic-field strategy	S3
144	pr_V_1	1	сопереживающий	['семантический', 'сопереживающий']	с	8	8	44	1.8	0.67			60	19	17	24	2.068070175	senior academics	individual association strategy	S4
145	pr_V_1	1	смешной	['сопереживающий', 'смешной']	с	3	9	45	55.0	1.74			60	19	17	24	2.068070175	senior academics	semantic-field strategy	S3
146	pr_V_1	1	справедливый	['смешной', 'справедливый']	с	3	10	46	33.9	0.01			60	19	17	24	2.068070175	senior academics	semantic-field strategy	S3
147	pr_V_1	1	страшный	['справедливый', 'страшный']	с	8	11	47	169.1	1.33			60	19	17	24	2.068070175	senior academics	individual association strategy	S4
148	pr_V_1	2	согревающий	['страшный', 'согревающий']	с	8	12	48	0.5	2.08			60	19	17	24	2.068070175	senior academics	individual association strategy	S4
149	pr_V_1	2	сомнительный	['согревающий', 'сомнительный']	с	8	13	49	18.3	0.95			60	19	17	24	2.068070175	senior academics	individual association strategy	S4
150	pr_V_1	2	совладающий	['сомнительный', 'совладающий']	с	6	14	50	3.2	1.31			60	19	17	24	2.068070175	senior academics	semantic-field strategy	S3
151	pr_V_1	2	сочувственный	['совладающий', 'сочувственный']	с	1	15	51	2.1	1.95			60	19	17	24	2.068070175	senior academics	phonetic strategy	S1
152	pr_V_1	2	сожалеющий	['сочувственный', 'сожалеющий']	с	6	16	52	8.5	1.87			60	19	17	24	2.068070175	senior academics	semantic-field strategy	S3
153	pr_V_1	2	смеющийся	['сожалеющий', 'смеющийся']	с	6	17	53	117.9	1.67			60	19	17	24	2.068070175	senior academics	semantic-field strategy	S3
154	pr_V_1	2	страшащийся	['смеющийся', 'страшащийся']	с	6	18	54	5.7	1.85			60	19	17	24	2.068070175	senior academics	semantic-field strategy	S3
155	pr_V_1	3	синий	['страшащийся', 'СИНИЙ']	с	6	19	55	82.8	3.01			60	19	17	24	2.068070175	senior academics	semantic-field strategy	S3
156	pr_V_1	3	сиреневый	['СИНИЙ', 'сиреневый']	с	8	20	56	6.7	2.98			60	19	17	24	2.068070175	senior academics	individual association strategy	S4
157	pr_V_1	3	сознательный	['сиреневый', 'сознательный']	с	8	21	57	16.2	3.55			60	19	17	24	2.068070175	senior academics	individual association strategy	S4
158	pr_V_1	3	совершенный	['сознательный', 'совершенный']	с	8	22	58	27.1	2.87			60	19	17	24	2.068070175	senior academics	individual association strategy	S4
159	pr_V_1	3	скисший	['совершенный', 'скисший']	с	8	23	59	2.1	2.46			60	19	17	24	2.068070175	senior academics	individual association strategy	S4
160	pr_V_1	3	спрут	['скисший', 'спрут']	с	8	24	60	0.8	1.35			60	19	17	24	2.068070175	senior academics	individual association strategy	S4
161	pr_G_1	1	помидор		п	nan	1	1	15.4				58	16	18	24	2.238181818	senior academics		
162	pr_G_1	1	память	['помидор', 'память']	п	8	2	2	174.5	0.01			58	16	18	24	2.238181818	senior academics	individual association strategy	S4
163	pr_G_1	1	папа	['память', 'папа']	п	8	3	3	143.4	0.38			58	16	18	24	2.238181818	senior academics	individual association strategy	S4
164	pr_G_1	1	последовательность	['папа', 'последовательность']	п	8	4	4	32.2	0.72			58	16	18	24	2.238181818	senior academics	individual association strategy	S4
165	pr_G_1	1	процесс	['последовательность', 'процесс']	п	7	5	5	371.7	0.35			58	16	18	24	2.238181818	senior academics	semantic-field strategy	S3
166	pr_G_1	1	переход	['процесс', 'переход']	п	3	6	6	89.3	0.01			58	16	18	24	2.238181818	senior academics	semantic-field strategy	S3
167	pr_G_1	1	погода	['переход', 'погода']	п	8	7	7	51.7	0.92			58	16	18	24	2.238181818	senior academics	individual association strategy	S4
168	pr_G_1	1	призраки	['погода', 'призраки']	п	8	8	8	14.9	1.14			58	16	18	24	2.238181818	senior academics	individual association strategy	S4
169	pr_G_1	1	признаки	['призраки', 'признаки']	п	1	9	9	78.9	0.79			58	16	18	24	2.238181818	senior academics	phonetic strategy	S1
170	pr_G_1	2	павлин	['признаки', 'павлин']	п	8	10	10	2.4	6.62		1.0	58	16	18	24	2.238181818	senior academics	individual association strategy	S4
171	pr_G_1	2	петух	['павлин', 'петух']	п	3	11	11	16.0	0.28			58	16	18	24	2.238181818	senior academics	semantic-field strategy	S3
172	pr_G_1	2	попугай	['петух', 'попугай']	п	3	12	12	10.0	0.6			58	16	18	24	2.238181818	senior academics	semantic-field strategy	S3
173	pr_G_1	2	папарацци	['попугай', 'папарацци']	п	1	13	13	0.6	2.35			58	16	18	24	2.238181818	senior academics	phonetic strategy	S1
174	pr_G_1	2	почемучка	['папарацци', 'почемучка']	п	8	14	14	0.4	7.82			58	16	18	24	2.238181818	senior academics	individual association strategy	S4
175	pr_G_1	3	прозрачность	['почемучка', 'прозрачность']	п	8	15	15	7.6	5.73			58	16	18	24	2.238181818	senior academics	individual association strategy	S4
176	pr_G_1	3	призначный	['прозрачность', 'призначный']	п	1	16	16		8.53		1.0	58	16	18	24	2.238181818	senior academics	phonetic strategy	S1
177	pr_G_1	1	облако		о	nan	1	17	43.0				58	16	18	24	2.238181818	senior academics		
178	pr_G_1	1	обморок	['облако', 'обморок']	о	8	2	18	10.3	0.15			58	16	18	24	2.238181818	senior academics	individual association strategy	S4
179	pr_G_1	1	ободок	['обморок', 'ободок']	о	8	3	19	1.8	2.0		1.0	58	16	18	24	2.238181818	senior academics	individual association strategy	S4
180	pr_G_1	1	овод	['ободок', 'овод']	о	1	4	20	1.0	0.37			58	16	18	24	2.238181818	senior academics	phonetic strategy	S1
181	pr_G_1	1	окрестность	['овод', 'окрестность']	о	8	5	21	15.6	1.01			58	16	18	24	2.238181818	senior academics	individual association strategy	S4
182	pr_G_1	1	ожерелье	['окрестность', 'ожерелье']	о	8	6	22	3.3	2.03			58	16	18	24	2.238181818	senior academics	individual association strategy	S4
183	pr_G_1	1	ориентир	['ожерелье', 'ориентир']	о	8	7	23	10.9	3.74		1.0	58	16	18	24	2.238181818	senior academics	individual association strategy	S4
184	pr_G_1	2	орнамент	['ориентир', 'орнамент']	о	1	8	24	6.0	1.78			58	16	18	24	2.238181818	senior academics	phonetic strategy	S1
185	pr_G_1	2	Оренбург	['орнамент', 'Оренбург']	о	1	9	25	2.1	2.43			58	16	18	24	2.238181818	senior academics	phonetic strategy	S1
186	pr_G_1	2	опасность	['Оренбург', 'опасность']	о	8	10	26	68.4	3.13			58	16	18	24	2.238181818	senior academics	individual association strategy	S4
187	pr_G_1	2	однозначность	['опасность', 'однозначность']	о	8	11	27	0.9	2.82			58	16	18	24	2.238181818	senior academics	individual association strategy	S4
188	pr_G_1	2	окорок	['однозначность', 'окорок']	о	8	12	28	2.2	2.38			58	16	18	24	2.238181818	senior academics	individual association strategy	S4
189	pr_G_1	2	обрубок	['окорок', 'обрубок']	о	1	13	29	2.1	2.87			58	16	18	24	2.238181818	senior academics	phonetic strategy	S1
190	pr_G_1	3	окурок	['обрубок', 'окурок']	о	1	14	30	11.9	1.58			58	16	18	24	2.238181818	senior academics	phonetic strategy	S1
191	pr_G_1	3	оригинальность	['окурок', 'оригинальность']	о	8	15	31	4.1	6.92	1.0	1.0	58	16	18	24	2.238181818	senior academics	individual association strategy	S4
192	pr_G_1	3	органза	['оригинальность', 'органза']	о	1	16	32	0.05	2.25			58	16	18	24	2.238181818	senior academics	phonetic strategy	S1
193	pr_G_1	3	опоссум	['органза', 'опоссум']	о	8	17	33	0.4	2.23			58	16	18	24	2.238181818	senior academics	individual association strategy	S4
194	pr_G_1	3	ожерелье	['опоссум', 'ожерелье']	о	8	18	34	3.3	4.01			58	16	18	24	2.238181818	senior academics	individual association strategy	S4
195	pr_G_1	1	статистика		с	nan	1	35	43.6				58	16	18	24	2.238181818	senior academics		
196	pr_G_1	1	ситуация	['статистика', 'ситуация']	с	8	2	36	298.8	0.01			58	16	18	24	2.238181818	senior academics	individual association strategy	S4
197	pr_G_1	1	система	['ситуация', 'система']	с	8	3	37	617.8	0.01			58	16	18	24	2.238181818	senior academics	individual association strategy	S4
198	pr_G_1	1	стабильность	['система', 'стабильность']	с	7	4	38	25.1	0.01			58	16	18	24	2.238181818	senior academics	semantic-field strategy	S3
199	pr_G_1	1	сноровка	['стабильность', 'сноровка']	с	8	5	39	2.2	0.01			58	16	18	24	2.238181818	senior academics	individual association strategy	S4
200	pr_G_1	1	совладелец	['сноровка', 'совладелец']	с	8	6	40	2.4	3.12			58	16	18	24	2.238181818	senior academics	individual association strategy	S4
201	pr_G_1	1	сообразительность	['совладелец', 'сообразительность']	с	8	7	41	2.3	2.08			58	16	18	24	2.238181818	senior academics	individual association strategy	S4
202	pr_G_1	1	свежесть	['сообразительность', 'свежесть']	с	8	8	42	9.2	1.6			58	16	18	24	2.238181818	senior academics	individual association strategy	S4
203	pr_G_1	2	скупость	['свежесть', 'скупость']	с	8	9	43	1.4	2.46			58	16	18	24	2.238181818	senior academics	individual association strategy	S4
204	pr_G_1	2	сохранение	['скупость', 'сохранение']	с	3	10	44	46.7	1.69			58	16	18	24	2.238181818	senior academics	semantic-field strategy	S3
205	pr_G_1	2	соприкосновение	['сохранение', 'соприкосновение']	с	1	11	45	6.4	1.71			58	16	18	24	2.238181818	senior academics	phonetic strategy	S1
206	pr_G_1	2	соблазнительность	['соприкосновение', 'соблазнительность']	с	1	12	46	0.15	1.24			58	16	18	24	2.238181818	senior academics	phonetic strategy	S1
207	pr_G_1	2	сопричастность	['соблазнительность', 'сопричастность']	с	1	13	47	1.0	1.44			58	16	18	24	2.238181818	senior academics	phonetic strategy	S1
208	pr_G_1	2	скакуны	['сопричастность', 'скакуны']	с	8	14	48	1.9	2.28			58	16	18	24	2.238181818	senior academics	individual association strategy	S4
209	pr_G_1	2	скорость	['скакуны', 'скорость']	с	7	15	49	105.2	2.67	1.0		58	16	18	24	2.238181818	senior academics	semantic-field strategy	S3
210	pr_G_1	3	справедливость	['скорость', 'справедливость']	с	8	16	50	42.4	2.76			58	16	18	24	2.238181818	senior academics	individual association strategy	S4
211	pr_G_1	3	состав	['справедливость', 'состав']	с	8	17	51	209.8	2.17			58	16	18	24	2.238181818	senior academics	individual association strategy	S4
212	pr_G_1	3	скелет	['состав', 'скелет']	с	8	18	52	10.6	1.04			58	16	18	24	2.238181818	senior academics	individual association strategy	S4
213	pr_G_1	3	сюжет	['скелет', 'сюжет']	с	1	19	53	56.6	2.26			58	16	18	24	2.238181818	senior academics	phonetic strategy	S1
214	pr_G_1	3	скалка	['сюжет', 'скалка']	с	8	20	54	0.7	1.76			58	16	18	24	2.238181818	senior academics	individual association strategy	S4
215	pr_G_1	3	сияние	['скалка', 'сияние']	с	8	21	55	13.6	6.42	1.0	1.0	58	16	18	24	2.238181818	senior academics	individual association strategy	S4
216	pr_G_1	3	сиятельство	['сияние', 'сиятельство']	с	2	22	56	4.4	1.08			58	16	18	24	2.238181818	senior academics	derivative strategy	S2
217	pr_G_1	3	сфинкс	['сиятельство', 'сфинкс']	с	8	23	57	2.7	5.18	1.0	1.0	58	16	18	24	2.238181818	senior academics	individual association strategy	S4
218	pr_G_1	3	суффикс	['сфинкс', 'суффикс']	с	1	24	58	1.4	2.15	1.0		58	16	18	24	2.238181818	senior academics	phonetic strategy	S1
219	pr_E_1	1	педагог		п	nan	1	1	27.1				55	24	12	19	2.7475	senior academics		
220	pr_E_1	1	предмет	['педагог', 'предмет']	п	7	2	2	154.4	0.01			55	24	12	19	2.7475	senior academics	semantic-field strategy	S3
221	pr_E_1	1	полочка	['предмет', 'полочка']	п	3	3	3	5.9	0.54			55	24	12	19	2.7475	senior academics	semantic-field strategy	S3
222	pr_E_1	1	пушка	['полочка', 'пушка']	п	8	4	4	24.6	0.72			55	24	12	19	2.7475	senior academics	individual association strategy	S4
223	pr_E_1	1	портфель	['пушка', 'портфель']	п	8	5	5	31.2	2.82			55	24	12	19	2.7475	senior academics	individual association strategy	S4
224	pr_E_1	1	папка	['портфель', 'папка']	п	3	6	6	29.7	1.21			55	24	12	19	2.7475	senior academics	semantic-field strategy	S3
225	pr_E_1	1	пенал	['папка', 'пенал']	п	3	7	7	1.6	0.75			55	24	12	19	2.7475	senior academics	semantic-field strategy	S3
226	pr_E_1	1	погода	['пенал', 'погода']	п	8	8	8	51.7	1.66			55	24	12	19	2.7475	senior academics	individual association strategy	S4
227	pr_E_1	1	перекрёсток	['погода', 'перекрёсток']	п	8	9	9	13.4	3.69			55	24	12	19	2.7475	senior academics	individual association strategy	S4
228	pr_E_1	2	праздник	['перекрёсток', 'праздник']	п	8	10	10	115.0	0.6			55	24	12	19	2.7475	senior academics	individual association strategy	S4
229	pr_E_1	2	пингвин	['праздник', 'пингвин']	п	8	11	11	3.9	4.86			55	24	12	19	2.7475	senior academics	individual association strategy	S4
230	pr_E_1	2	птица	['пингвин', 'птица']	п	3	12	12	94.5	0.87			55	24	12	19	2.7475	senior academics	semantic-field strategy	S3
231	pr_E_1	2	почка	['птица', 'почка']	п	8	13	13	16.2	2.03			55	24	12	19	2.7475	senior academics	individual association strategy	S4
232	pr_E_1	2	птичка	['почка', 'птичка']	п	1	14	14	12.8	0.84			55	24	12	19	2.7475	senior academics	phonetic strategy	S1
233	pr_E_1	2	попугай	['птичка', 'попугай']	п	3	15	15	10.0	2.2			55	24	12	19	2.7475	senior academics	semantic-field strategy	S3
234	pr_E_1	2	петрушка	['попугай', 'петрушка']	п	8	16	16	7.7	3.82		1.0	55	24	12	19	2.7475	senior academics	individual association strategy	S4
235	pr_E_1	3	проповедь	['петрушка', 'проповедь']	п	8	17	17	14.1	1.38			55	24	12	19	2.7475	senior academics	individual association strategy	S4
236	pr_E_1	3	подарок	['проповедь', 'подарок']	п	8	18	18	75.4	2.58			55	24	12	19	2.7475	senior academics	individual association strategy	S4
237	pr_E_1	3	призрак	['подарок', 'призрак']	п	8	19	19	14.9	1.58			55	24	12	19	2.7475	senior academics	individual association strategy	S4
238	pr_E_1	3	признак	['призрак', 'признак']	п	1	20	20	78.9	1.41			55	24	12	19	2.7475	senior academics	phonetic strategy	S1
239	pr_E_1	3	популярность	['признак', 'популярность']	п	8	21	21	24.6	1.5			55	24	12	19	2.7475	senior academics	individual association strategy	S4
240	pr_E_1	3	предмет	['популярность', 'предмет']	п	8	22	22	154.4	2.4			55	24	12	19	2.7475	senior academics	individual association strategy	S4
241	pr_E_1	3	пирог	['предмет', 'пирог']	п	8	23	23	16.3	3.77			55	24	12	19	2.7475	senior academics	individual association strategy	S4
242	pr_E_1	3	почта	['пирог', 'почта']	п	8	24	24	33.0	0.97			55	24	12	19	2.7475	senior academics	individual association strategy	S4
243	pr_E_1	1	оракул		о	nan	1	25	2.7				55	24	12	19	2.7475	senior academics		
244	pr_E_1	1	облако	['оракул', 'облако']	о	5	2	26	43.0	1.76			55	24	12	19	2.7475	senior academics	semantic-field strategy	S3
245	pr_E_1	1	общество	['облако', 'общество']	о	1	3	27	314.7	0.29			55	24	12	19	2.7475	senior academics	phonetic strategy	S1
246	pr_E_1	1	объект	['общество', 'объект']	о	1	4	28	206.4	2.01			55	24	12	19	2.7475	senior academics	phonetic strategy	S1
247	pr_E_1	1	окружность	['объект', 'окружность']	о	8	5	29	4.2	5.09		1.0	55	24	12	19	2.7475	senior academics	individual association strategy	S4
248	pr_E_1	1	округ	['окружность', 'округ']	о	2	6	30	67.6	1.31			55	24	12	19	2.7475	senior academics	derivative strategy	S2
249	pr_E_1	3	однажды	['округ', 'однажды']	о	8	7	31	170.2	31.72		1.0	55	24	12	19	2.7475	senior academics	individual association strategy	S4
250	pr_E_1	3	однако	['однажды', 'однако']	о	1	8	32	522.8	2.03			55	24	12	19	2.7475	senior academics	phonetic strategy	S1
251	pr_E_1	3	Ока	['однако', 'Ока']	о	8	9	33	7.2	1.31			55	24	12	19	2.7475	senior academics	individual association strategy	S4
252	pr_E_1	3	ода	['Ока', 'ода']	о	8	10	34	4.1	0.45			55	24	12	19	2.7475	senior academics	individual association strategy	S4
253	pr_E_1	3	организация	['ода', 'организация']	о	8	11	35	312.4	3.17			55	24	12	19	2.7475	senior academics	individual association strategy	S4
254	pr_E_1	3	ожерелье	['организация', 'ожерелье']	о	8	12	36	3.3	4.26			55	24	12	19	2.7475	senior academics	individual association strategy	S4
255	pr_E_1	1	символ		с	nan	1	37	46.4				55	24	12	19	2.7475	senior academics		
256	pr_E_1	1	союз	['символ', 'союз']	с	8	2	38	173.9	0.3			55	24	12	19	2.7475	senior academics	individual association strategy	S4
257	pr_E_1	1	связки	['союз', 'связки']	с	8	3	39	16.0	1.01			55	24	12	19	2.7475	senior academics	individual association strategy	S4
